Id de evento;Tipo;Fecha Evento;Título evento;Descripcion y Resumen Evento;Categorias;Subcategorias;Doble/Multiple Afectacion;Resolucion 1612;Resolucion 1820;Departmento;Municipio;Latitud;Longitud;Numero de afectados;Genero;Familia;Ocupacion;Etnia;Grupo poblacional;Edad;Estado;Condicion;Fecha de fuente;Tipo de fuente;Nombre de fuente;Fuente
970;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;2;Masculino;0;Sin Información;Sin información;Extranjero - Refugiado y Migrante (Venezolano);Menor de 18 años;Desconocido;Desconocido;45352;Entidad Pública;Alcaldía;Sin Enlace
971;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;4;Femenino;0;Sin Información;Sin información;Extranjero - Refugiado y Migrante (Venezolano);Menor de 18 años;No aplica;Desconocido;45352;Entidad Pública;Alcaldía;Sin Enlace
972;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;4;Femenino;4;Campesino(a) / Agricultor(a);Sin información;Extranjero - Refugiado y Migrante (Venezolano);Mayor de 18 años;No aplica;Desconocido;45352;Entidad Pública;Alcaldía;Sin Enlace
973;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;4;Masculino;0;Campesino(a) / Agricultor(a);Sin información;Extranjero - Refugiado y Migrante (Venezolano);Mayor de 18 años;No aplica;Civil;45352;Entidad Pública;Alcaldía;Sin Enlace
974;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;18;Femenino;0;Sin Información;Sin información;Población en general;Menor de 18 años;No aplica;Civil;45352;Entidad Pública;Alcaldía;Sin Enlace
975;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;28;Masculino;0;Sin Información;Sin información;Población en general;Menor de 18 años;No aplica;Civil;45352;Entidad Pública;Alcaldía;Sin Enlace
976;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;56;Femenino;57;Campesino(a) / Agricultor(a);Sin información;Población en general;Mayor de 18 años;No aplica;Civil;45352;Entidad Pública;Alcaldía;Sin Enlace
977;Violencia;2024-03-07T00:00:00;Confinamiento en Veredas Ele Perocero y Maporal;.Arauca-Puerto Rondón-jueves 7 marzo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;Si;Si;No;Arauca;Puerto Rondón;6.28;-71.10027778;61;Masculino;0;Campesino(a) / Agricultor(a);Sin información;Población en general;Mayor de 18 años;No aplica;Civil;45352;Entidad Pública;Alcaldía;Sin Enlace
978;Violencia;2024-03-01T00:00:00;Nuevo asesinato en estación de servicio en Tame;.Arauca-Tame-viernes 1 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;Si;No;No;Arauca;Tame;6.458333333;-71.74472222;1;Masculino;0;Campesino(a) / Agricultor(a);Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45352;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=942441844553452&set=a.472407494890225
979;Violencia;2024-03-01T00:00:00;Ciudadano venezolano apareció muerto en aguas del río Arauca;.Arauca-Arauca-viernes 1 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;Si;No;No;Arauca;Arauca;7.090277778;-70.76166667;1;Masculino;0;Otro;Sin información;Extranjero - Refugiado y Migrante (Venezolano);Mayor de 18 años;Muerto;Desconocido;45352;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=943498894447747&set=a.472407494890225
980;Violencia;2024-03-05T00:00:00;Se confirma el trágico asesinato del Líder Social del sector El Botalón;.Arauca-Tame-martes 5 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Arauca;Tame;6.458333333;-71.74472222;1;Masculino;0;Lider(esa) Comunitario (a);Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45356;Sociedad Civil;Fundación DHOC;https://www.facebook.com/photo/?fbid=946474437483526&set=a.472407488223559
981;Violencia;2024-03-05T00:00:00;Se confirma el trágico asesinato del Líder Social del sector El Botalón;.Arauca-Tame-martes 5 marzo 2024;Ataques contra la población civil;Secuestro;No;No;No;Arauca;Tame;6.458333333;-71.74472222;1;Masculino;0;Lider(esa) Comunitario (a);Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45356;Sociedad Civil;Fundación DHOC;https://www.facebook.com/photo/?fbid=946474437483526&set=a.472407488223559
982;Violencia;2024-03-06T00:00:00;Homicidio selectivo contra un hombre y su hija en Los Patios.;.Norte De Santander-Los Patios-miércoles 6 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;Si;No;Norte De Santander;Los Patios;7.834166667;-72.505;1;Femenino;0;Sin Información;Sin información;Población en general;Menor de 18 años;Herido;Desconocido;45387;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
983;Violencia;2024-03-06T00:00:00;Homicidio selectivo contra un hombre y su hija en Los Patios.;.Norte De Santander-Los Patios-miércoles 6 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;Si;No;Norte De Santander;Los Patios;7.834166667;-72.505;1;Masculino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45387;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
984;Violencia;2024-03-03T00:00:00;Hostigamiento a estación de policía en Cúcuta;.Norte De Santander-Cúcuta-domingo 3 marzo 2024;Acciones armadas;Ataque a infraestructura militar / policial;No;No;No;Norte De Santander;Cúcuta;7.9075;-72.50472222;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45387;Otros;Programa Somos Defensores;Sin Enlace
985;Violencia;2024-03-16T00:00:00;Secuestro de trabajadores de una empresa de telecomunicaciones;.Norte De Santander-Cúcuta-sábado 16 marzo 2024;Ataques contra la población civil;Secuestro;No;No;No;Norte De Santander;Cúcuta;7.9075;-72.50472222;8;Masculino;0;Contratista;Sin información;Población en general;Mayor de 18 años;No aplica;Desconocido;45387;Facebook;Región al Día;(8) GO+ Noticias - Horas de angustia y desempleo: Contratistas de... | Facebook
986;Violencia;2024-03-16T00:00:00;GANEl realizó un homicidio selectivo contra un presunto agresor de mujeres en el municipio de Tibú;.Norte De Santander-Tibú-sábado 16 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Norte De Santander;Tibú;8.64;-72.73805556;1;Masculino;0;Otro;Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45387;Facebook;Contraste;Sin Enlace
987;Violencia;2024-03-21T00:00:00;Reclutamiento de menor de edad en El Tarra;.Norte De Santander-El Tarra-jueves 21 marzo 2024;Ataques contra la población civil;Reclutamiento, vinculación y utilización de menores;No;Si;No;Norte De Santander;El Tarra;8.575555556;-73.09444444;1;Masculino;0;Otro;Sin información;Población en general;Menor de 18 años;No aplica;Desconocido;45387;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
988;Violencia;2024-03-20T00:00:00;Reclutamiento de menor de edad en San Pablo (Teorama);.Norte De Santander-Teorama-miércoles 20 marzo 2024;Ataques contra la población civil;Reclutamiento, vinculación y utilización de menores;No;Si;No;Norte De Santander;Teorama;8.435277778;-73.28638889;1;Desconocido;0;Otro;Sin información;Población en general;Menor de 18 años;No aplica;Desconocido;45387;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
989;Violencia;2024-03-12T00:00:00;Patrullaje de GANE por las calles del municipio de Convención;.Norte De Santander-Convención-martes 12 marzo 2024;Acciones armadas;Incursión;No;No;No;Norte De Santander;Convención;8.468055556;-73.33694444;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45387;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
990;Violencia;2024-03-15T00:00:00;Secuestro a dos jóvenes en Ábrego;.Norte De Santander-Ábrego-viernes 15 marzo 2024;Ataques contra la población civil;Secuestro;No;No;No;Norte De Santander;Ábrego;8.0775;-73.21916667;2;Masculino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;Desconocido;Desconocido;45387;Radio;Caracol Cadena Estereo  ;https://caracol.com.co/2024/04/05/procuraduria-formula-cargos-a-expresidente-del-concejo-de-bochalema/
991;Violencia;2024-03-18T00:00:00;Accidente por MAP en La Playa.;.Norte De Santander-La Playa-lunes 18 marzo 2024;Uso de artefactos explosivos;Mina antipersonal - MAP;No;No;No;Norte De Santander;La Playa de Belén;8.213055556;-73.23805556;1;Femenino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45387;Prensa;El Colombiano;https://twitter.com/CSelPeriodista/status/1769744578683248737
992;Violencia;2024-03-18T00:00:00;Accidente por MAP en La Playa.;.Norte De Santander-La Playa-lunes 18 marzo 2024;Uso de artefactos explosivos;Mina antipersonal - MAP;No;No;No;Norte De Santander;La Playa de Belén;8.213055556;-73.23805556;1;Masculino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;Herido;Desconocido;45387;Prensa;El Colombiano;https://twitter.com/CSelPeriodista/status/1769744578683248737
993;Violencia;2024-03-18T00:00:00;Patrullaje de hombres armados desconocidos por las calles del municipio de Toledo.;.Norte De Santander-Toledo-lunes 18 marzo 2024;Acciones armadas;Incursión;No;No;No;Norte De Santander;Toledo;7.310277778;-72.48305556;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45387;Radio;Caracol;https://caracol.com.co/2024/03/18/denuncian-patrullaje-de-bandas-criminales-en-el-municipio-de-toledo/
994;Violencia;2024-03-19T00:00:00;Incursión y patrullaje de GANE en el municipio de Tibú.;.Norte De Santander-Tibú-martes 19 marzo 2024;Acciones armadas;Incursión;No;No;No;Norte De Santander;Tibú;8.64;-72.73805556;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45387;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;ELC Norte de Santander
995;Violencia;2024-03-12T00:00:00;Desactivación de artefactos explosivos;.Meta-La Macarena-martes 12 marzo 2024;Restricción al acceso humanitario;Presencia de Minas Antipersonales (MAP) y Municiones Sin Explotar (MUSE);No;No;No;Meta;La Macarena;2.182777778;-73.78472222;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45334;Equipos Locales de Coordinación - ELC;ELC Meta - Guaviare;Sin Enlace
996;Violencia;2024-03-20T00:00:00;Intimidación a la población civil;;Ataques contra la población civil;Amenazas (individuales/colectivas);No;No;No;Meta;Puerto Rico;2.938333333;-73.20833333;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45432;Equipos Locales de Coordinación - ELC;ELC Meta - Guaviare;Sin Enlace
997;Violencia;2024-03-21T00:00:00;Minas Antipersonal (MAP), Municiones Sin Explotar (MSE) y Trampas Explosivas (TE);.Meta-Uribe-jueves 21 marzo 2024;Restricción al acceso humanitario;Presencia de Minas Antipersonales (MAP) y Municiones Sin Explotar (MUSE);No;No;No;Meta;Uribe;3.240833333;-74.35361111;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45372;Equipos Locales de Coordinación - ELC;ELC Meta - Guaviare;Sin Enlace
998;Violencia;2024-03-15T00:00:00;Ataque armado;: En la vereda El Boquerón, en Guaviare, se presentó un ataque armado dirigido a un pelotón del Batallón de Infantería N°19 que realizaban un control en la vía entre La Trocha Ganadera y El Boquerón. Se escucharon ráfagas de fusil y la proximidad a alta velocidad de dos vehículos que obligó a los militares a reaccionar. Un vehículo continuó hasta el puesto de control, el segundo se detuvo y desde la distancia hombres vestidos de civil y con prendas negras dispararon contra al pelotón. En la verificación e inspección al primer vehículo impactado con los disparos de fusil, los soldados encontraron a un civil herido. Por su parte, el brigadier general Jaime Torres descartó un combate entre las tropas de la brigada 22 e integrantes de grupos armados;Acciones armadas;Hostigamiento;No;No;No;Guaviare;San José del Guaviare;2.565277778;-72.63861111;1;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;Herido;Desconocido;45366;Equipos Locales de Coordinación - ELC;ELC Meta - Guaviare;Sin Enlace
999;Violencia;2024-03-25T00:00:00;Presencia de GANE;En la vereda La Libertad del municipio de El Retorno, Guaviare, un pendón fue instalado por integrantes del frente primero de las Farc fue retirado por los soldados de la Vigésima Segunda Brigada de Selva. Por su parte, el brigadier general Jaime Torres, comandante de esta unidad militar en el Guaviare, señaló que la instalación alusiva a Manuel Marulanda Vélez se debe a los 16 años de la muerte de quien fue el máximo comandante de la guerrilla de las Farc, además, una segunda pancarta fue instalada en el casco urbano sobre el puente que comunica a San José del Guaviare. ;Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);No;No;No;Guaviare;El Retorno;2.330561111;-72.6278;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45376;Equipos Locales de Coordinación - ELC;ELC Meta - Guaviare;Sin Enlace
1000;Violencia;2024-03-29T00:00:00;Masacre en Bogotá: tres mujeres fueron halladas muertas en Usme y 1 hombre que resultó gravemente herido, falleció horas después en un centro médico. ;.Bogotá, D.C.-Bogotá, D.C.-sábado 30 marzo 2024;Ataques contra la población civil;Masacre (homicidio colectivo);No;Si;No;Bogotá, D.C.;Bogotá;4.6533816;-74.0836333;1;Femenino;0;Sin Información;Sin información;Sin información;Menor de 18 años;Muerto;Desconocido;45380;Radio;Blu Radio;https://www.bluradio.com/regiones/bogota/masacre-en-usme-mas-de-20-tiros-se-escuchan-en-este-impactante-video-llovieron-tiros-so35
1001;Violencia;2024-03-29T00:00:00;Masacre en Bogotá: tres mujeres fueron halladas muertas en Usme y 1 hombre que resultó gravemente herido, falleció horas después en un centro médico. ;.Bogotá, D.C.-Bogotá, D.C.-sábado 30 marzo 2024;Ataques contra la población civil;Masacre (homicidio colectivo);No;Si;No;Bogotá, D.C.;Bogotá;4.6533816;-74.0836333;1;Masculino;0;Sin Información;Sin información;Sin información;Mayor de 18 años;Muerto;Desconocido;45380;Radio;Blu Radio;https://www.bluradio.com/regiones/bogota/masacre-en-usme-mas-de-20-tiros-se-escuchan-en-este-impactante-video-llovieron-tiros-so35
1002;Violencia;2024-03-29T00:00:00;Masacre en Bogotá: tres mujeres fueron halladas muertas en Usme y 1 hombre que resultó gravemente herido, falleció horas después en un centro médico. ;.Bogotá, D.C.-Bogotá, D.C.-sábado 30 marzo 2024;Ataques contra la población civil;Masacre (homicidio colectivo);No;Si;No;Bogotá, D.C.;Bogotá;4.6533816;-74.0836333;2;Femenino;0;Sin Información;Sin información;Sin información;Mayor de 18 años;Muerto;Desconocido;45380;Radio;Blu Radio;https://www.bluradio.com/regiones/bogota/masacre-en-usme-mas-de-20-tiros-se-escuchan-en-este-impactante-video-llovieron-tiros-so35
1003;Violencia;2024-03-09T00:00:00;Ciudadano fue llevado en contra de su voluntad en Betoyes, Tame;.Arauca-Tame-sábado 9 marzo 2024;Ataques contra la población civil;Secuestro;No;No;No;Arauca;Tame;6.458333333;-71.74472222;1;Masculino;0;Campesino(a) / Agricultor(a);Sin información;Población en general;Mayor de 18 años;Desconocido;Desconocido;45360;Prensa;La Voz del Cinaruco;https://www.facebook.com/photo/?fbid=390822760368838&set=a.131533239631126
1004;Violencia;2024-03-11T00:00:00;Sicarios atacan a un joven en Arauca;.Arauca-Arauca-lunes 11 marzo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Arauca;Arauca;7.090277778;-70.76166667;1;Masculino;0;Desconocida;Sin información;Población en general;Mayor de 18 años;Desconocido;Desconocido;45362;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=976267640599727&set=a.824689262424233
1005;Violencia;2024-03-11T00:00:00;Desvinculación de adolescentes en manos de disidencias de GANE en Arauca;.Arauca-Tame-lunes 11 marzo 2024;Ataques contra la población civil;Desvinculación de menores de edad;No;Si;No;Arauca;Tame;6.458333333;-71.74472222;1;Masculino;0;Desmovilizado ;Sin información;Sin información;Menor de 18 años;No aplica;Actor Armado no Estatal;45362;Prensa;La Prensa Araucana;https://www.facebook.com/photo/?fbid=952604756870494&set=pcb.952604840203819
